id,nome,indirizzo,numero-civico,cap,quartiere,citta,geolocazione,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzia.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,luoghi-da-visitare.orari.giorni,luoghi-da-visitare.orari.apertura,luoghi-da-visitare.orari.chiusura,luoghi-da-visitare.orari.note,luoghi-da-visitare.orari.visite,luoghi-da-visitare.orari.servizi,luoghi-da-visitare.orari.prezzi,luoghi-da-visitare.informazioni_storiche,luoghi-da-visitare.note,luoghi-da-visitare.gestore.nome,luoghi-da-visitare.gestore.indirizzo,luoghi-da-visitare.gestore.cap,luoghi-da-visitare.gestore.localita,luoghi-da-visitare.gestore.mobile,luoghi-da-visitare.gestore.telefono,luoghi-da-visitare.gestore.fax,luoghi-da-visitare.gestore.email,luoghi-da-visitare.gestore.web,icon
39,Biba Tour,"Via Emilia, 45",,90144,,Palermo,,091/6703133,091/515155,,info@bibatour.com,www.bibatour.com,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
47,Borzì Viaggi Sede,"Via Serradifalco, 2/c",,90145,,Palermo,,091/225511,091/6820269,,borziviaggi@borziviaggi.it,www.borziviaggi.it,Agenzia di viaggi,,Borzì Viaggi della Borzì Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
62,Novantacento Travel,"Via Sampolo, 125/c",,90146,,Palermo,,091/371444,091/315555,,info@90100travel.it,www.90100travel.it,Agenzia di viaggi,,S.T.S. s.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
68,Pachamama Inca,"Via Giovanni Pascoli, 13/15",,90144,,Palermo,,091/829682,091/04148,,bica@pachamamainca.it,www.pachamamainca.it,Agenzia di viaggi,,Pachamama Inca di Bica Anna Maria Gaetana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
76,Conca D'Oro Viaggi,"Piazza indipendenza, 41",,90129,,Palermo,,091/487288,091/487807,,salvo@concadoroviaggi.it,www.concadoroviaggi.it,Agenzia di viaggi,,Conca D'Oro Viaggi S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
89,Si Planet,"Via Carmelo Onorato, 39",,90129,,Palermo,,091/22212,091/619093,,info@siplanet.it,www.siplanet.it,Agenzia di viaggi,,Si Planet di Maurizia Sicurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
90,Si Viaggiare,"Via dell'Orsa Maggiore, 98",,90125,,Palermo,,091/484410,091/484100,,info@siviaggiaresrl.it,www.siviaggiaresrl.it,Agenzia di viaggi,,Si Viaggiare s.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
94,Di Maria Viaggi e Turismo,"Via dei Nebrodi, 65 e/f",,90146,,Palermo,,091/6700090,091/6700048,,info@dimariaviaggi.it,www.dimariaviaggi.it,Agenzia di viaggi,,Di Maria Service S.n.c.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
95,Sogni Nel Blu,"Via Salvatore Puglisi, 55",,90143,,Palermo,,091/124380,091/12438,,sogninelblusicilia@sogninelblu.com,www.sogninelblu.com,Agenzia di viaggi,,Martello Global Company s.r.l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
101,Eleantour,"Via Uditore, 2/e",,90145,,Palermo,,091/405118,091/405118,,eleantour@libero.it,www.eleantour.it,Agenzia di viaggi,,Sabimar S.a.s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
124,Garofalo Viaggi,"Via Generale Francesco La Ferla, 9/11",,90123,,Palermo,,091/6216445,091/6216003,,garofaloviaggi@aliceposta.it,,Agenzia di viaggi,,Garofalo Rosalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
133,Vigi Viaggi,"Via San Lorenzo, 95/e",,90146,,Palermo,,091/883889,091/883889,,vigiviaggi@gmail.com,www.vigiviaggi.it,Agenzia di viaggi,,Vigi Viaggi S.a.s. di Macaluso & C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
140,Zaid Travels,"Via Vittorio Emanuele, 311",,90134,,Palermo,,091/658617,091/658617,,zaidtravels@libero.it,,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
11,Aglieri Viaggi,"Via Mendola, 2/f",,90127,,Palermo,,091/6160672,091/6100091,,aglieriviaggi@tiscali.it,,Agenzia di viaggi,,Aglieri Turismo Viaggi e Crociere di Aglieri Ignazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
19,Jato Travel World,"Via Ernesto Basile, 80",,90128,,Palermo,,091/573349,091/573338,,e.basile@jatotravel.it,www.jatotravel.it,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
20,Aish Travel,"Via A. Pacinotti, 21",,90145,,Palermo,,091/6811667,091/6823125,,info@aishtravel.com,,Agenzia di viaggi,,Ga.al. Viaggi S.n.c. di Migliazzo Alessio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
21,Jetset,"Piazza Luigi Sturzo, 5",,90139,,Palermo,,091/24006,091/32755,,jetset@viaggijetset.com,www.viaggijetset.com,Agenzia di viaggi,,Jetset S.p.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
22,Journey Travel,"Corso Calatafimi, 705",,90129,,Palermo,,091/20792,091/85678,,baykamtour@baykamtour.it,www.baykamtour.it,Agenzia di viaggi,,Baykam Tour S.n.c.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
23,Albergheria Viaggi,"Via G, Sciuti, 140/b",,90144,,Palermo,,091/301622,091/7307981,,info@albergheriaviaggi.com,www.albergheriaviaggi.com,Agenzia di viaggi,,Azimut Soc. Coop. a.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
24,Kaimano Viaggi,"Via Giuseppe Giusti, 49",,90144,,Palermo,,091/258885,091/40054,,info@bettravel.it,www.bettravel.it,Agenzia di viaggi,,BET Travel S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
38,Lele Viaggi,"Via Giotto, 36",,90145,,Palermo,,091/865050,091/832779,,leleviaggi@tiscali.it,www.leleviaggi.it,Agenzia di viaggi,,Lele Viaggi di Gabriele Mancino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
42,Marvida Viaggi e Turismo,"Via Nicolo' Turrisi, 31",,90138,,Palermo,,091/794310,091/794312,,info@marvidaviaggi.it,www.marvidaviaggi.it,Agenzia di viaggi,,Aleda e C. S.a.s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
45,Mauritania Viaggi e Turismo,"Via Generale Arimondi, 2/N",,90143,,Palermo,,091/269861,091/07505,,mauritaniaviaggi@libero.it,,Agenzia di viaggi,,Mauritania Viaggi di Orlando Debora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
48,Melagodo Viaggi succ.,"Via Dante, 66",,90141,,Palermo,,091/123808,091/123808,,palermo@melagodoviaggi.it,,Agenzia di viaggi,,Southwards S.a.s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
49,Mesotour,"Via Giovanni Zappalà, 22/24",,90145,,Palermo,,091/03445,091/03644,,info@mesotourviaggi.com,www.mesotourviaggi.com,Agenzia di viaggi,,Il Tuareg S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
50,Mesotour,"Via Vittorio Emanuele, 117",,90133,,Palermo,,091/121476,091/093649,,sun_travel@libero.it,,Agenzia di viaggi,,Mesotour Viaggi Travel Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
51,Mister Holiday Filiale di Palermo,"Via Uditore, 12/P",,90145,,Palermo,,091/297232,091/27463,,palermo@misterholiday.it,www.misterholiday.it,Agenzia di viaggi,,Mister Holiday S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
53,Mondolingua Tour,"Via Cristoforo Colombo, 30",,90142,,Palermo,,091/62058,091/311512,,mondo.lingua@tiscali.it,www.mondolingua.it,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
54,Briaria Travel,"Piazza S. Francesco Saverio, 3",,90134,,Palermo,,091/9765138,091/9765138,,insideballaro@libero.it,,Agenzia di viaggi,,Briaria Travel di Marcel Berke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
60,Norma Vacanze,"Via Carbone, 139",,90151,,Palermo,,091/840754,091/840330,,info@normavacanze.it,www.normavacanze.it,Agenzia di viaggi,,Norma Vacanze s.a.s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
61,Calpia Viaggi,"Via Maggiore Pietro Toselli, 103",,90143,,Palermo,,091/340966,091/6197967,,info@calpiaviaggi.com,,Agenzia di viaggi,,Pinguino Tour S.a.S.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
64,Nuova Idea Viaggi,"Via Isidoro La Lumia, 56",,90139,,Palermo,,091/33496,091/88852,,info@nuovaideaviaggi.it,www.nuovaideaviaggi.it,Agenzia di viaggi,,Nuova Idea Viaggi s.r.l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
66,Cica Blu Viaggi,Via Terrasanta 12/14,,90141,,Palermo,,091/7829192,091/6260639,,info@cicablu.com,www.cicablu.com,Agenzia di viaggi,,Ci.ca. S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
67,Oikistes Viaggi & Turismo,"Corso Finocchiaro Aprile, 165",,90138,,Palermo,,091/026444,091/91069,,info@oikistes.191.it,www.oikistesviaggi.it,Agenzia di viaggi,,Oikistes Viaggi & Turismo by Spot s.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
69,Cisalpina Tours - Vivere e Viaggiare,"Via Siracusa, 3",,90141,,Palermo,,091/6252100,091/3809903,,palermo@vivereeviaggiare.it,www.cisalpina.it,Agenzia di viaggi,,Cisalpina Tours S.p.a.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
70,Clamax Service,"Via Domenico Scinà, 106/B",,90139,,Palermo,,091/6124088,091/6623406,,mesotour1@clamaxservice.191.it,,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
71,Palma Nana,"Via Archimede, 56",,90139,,Palermo,,091/434726,091/809837,,info@educazioneambientale.com,www.educazioneambientale.com,Agenzia di viaggi,,Soc. Coop. a.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
73,Coffe Travel,"P.zza Sant'Oliva, 43/44",,90144,,Palermo,,091/7851896,091/7851896,,,,Agenzia di viaggi,,Capreri S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
74,Collage Turismo Viaggi e Vacanze,"Via Umberto Giordano, 37/a",,90144,,Palermo,,091/6814222,091/6818309,,info@collageturismo.it,www.collageturismo.it,Agenzia di viaggi,,Collage Turismo S.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
75,Pietro Barbaro,Molo Vittorio Veneto - Porto di Palermo,,90100,,Palermo,,091/33333,091/29990,,info@pietrobarbaro.com,www.pietrobarbaro.com,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
88,Scialo Viaggi,"Via Luigi Pirandello, 19",,90144,,Palermo,,091/219096,091/264281,,info@scialoviaggi.it,www.scialoviaggi.it,Agenzia di viaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
112,Fan Viaggi Forum,Via Pecoraino (c/o Centro Comm. Forum),,90124,,Palermo,,091/6212488,091/474421,,info@viaggi-forum.it,www.viaggi-forum.it,Agenzia di viaggi,,Viaggi Forum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
113,Tourismondo,"Via Ammiraglio Rizzo, 50",,90142,,Palermo,,091/315628,091/62446,,info@tourismondo.it,,Agenzia di viaggi,,Terre di Sicania Service Soc. Coop. a r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
130,Glintour,"Via Ariosto, 14",,90144,,Palermo,,091/6257300,091/348009,,glintour@libero.it,,Agenzia di viaggi,,Nuova Compagnia delle Indie di Arena R. & C. S.a.s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
134,Villa Tasca Viaggi,"Via Palmerino, 24",,90129,,Palermo,,091/89518,091/452797,,villatascaviaggi@gmail.com,,Agenzia di viaggi,,Villa Tasca Viaggi s.r.l.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping
5,,"Piazza Vittorio Emanuele Orlando, 41",,90100,,Palermo,,091/111484,091/111484,3356316148,studiolegaleditanto@libero.it,,Consolato,,,Bangladesh,Cav. Avv. Vincenzo Di Tanto Console Generale Onorario del Bangladesh,,"lunedi,martedi,mercoledi,giovedi,venerdi",16.30,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
6,,"Viale della Libertà, 159",,90100,,Palermo,,091/05132,091/47093,335 6209284,,,Consolato,,,Belgio,Barone Piervincenzo Mancuso Console Onorario del Belgio,,"lunedi,martedi,mercoledi,giovedi,venerdi",09.00,12.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
7,,"Via Roma, 386",,90100,,Palermo,,091/88661,091/85155,,mancuso@infcom.it,,Consolato,,,Brasile,Sig. Paolo Mancuso Console Onorario del Brasile,,"lunedi,mercoledì,giovedì",16.00,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
14,,"Viale Orfeo, 18",,90100,,Palermo,,091/113970,091/114899,,visa@consolatorussopa.it,,Consolato,,,Federazione Russa,Dr. Vladimir Korotkov Console Generale della Federazione Russa Ministro Straordinario e Plenipotenziario Decano del Corpo Consolare,,"lunedi,martedi,giovedi",8.30,12.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
17,,"Piazzetta Scannaserpe, 3",,90100,,Palermo,,091/43506,091/372482,,hc@sikania.it,,Consolato,,,Danimarca,Sig.ra Hanne Elisabeth Frendrup Carstensen Castellucci Console Onorario della Danimarca Consigliere di Decanato,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,18.00,chiusura: 13.00-16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
18,,"Via Noto, 34",,90100,,Palermo,,091/259541,091/08996,,congr.pa@issbi.org,,Consolato,,,Grecia,Prof.ssa Renata Lavagnini Console Onorario della Grecia,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
19,,"Via Riccardo Wagner, 9",,90100,,Palermo,,091/093512 - 091589752,091/110983,,palmigiano@consolatolituania.com,,Consolato,,,Lituania,Avv. Alessandro Palmigiano Console Onorario della Repubblica di Lituania Consigliere di Decanato,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,18.00,chiusura: 13.00-16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
20,,"Via Siracusa, 34",,90100,,Palermo,,091/256218,091/256234,,bcc@studiobcc.it,,Consolato,,,Lussemburgo,Dr. Antonio Cosenz Console Onorario del Granducato del Lussemburgo Consigliere di Decanato,,"Lunedì,martedi,mercoledì,giovedi,venerdì",09.00,16.00,"chiusura: 12.00-16.00; martedi,giovedi: chiusura pomeridiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
23,,"Via Principe di Villafranca, 57",,90100,,Palermo,,091/33901,091/33901,,consolatomonaco.palermo@virgilio.it,,Consolato,,,Principato di Monaco,Avv. Emanuele Bruno Console Onorario del Principato di Monaco,,"lunedi,martedi,mercoledi,giovedi,venerdi",14.30,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
9,,"Piazza S. Oliva, 28",,90100,,Palermo,,091/110329,,335 6309807,consoleburkfasopalermo@gmail.com,,Consolato,,,Burkina Faso,Dr. Antonio Tito Console Onorario di Burkina Faso,,martedi,15.00,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
10,,"Via Selinunte, 1",,90100,,Palermo,,091/112144,091/120568,,capoverde@aacweb.it,,Consolato,,,Capo Verde,Avv. Antonietta Alongi Console Onorario di Capo Verde,,"lunedi,martedi,mercoledi,giovedi,venerdi",16.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
11,,"Via Emerico Amari, 8",,90100,,Palermo,,091/29744,091/113225,,consolatocilepa@gmail.com,,Consolato,,,Cile,Dr. Vincenzo Chiriaco Console Onorario del Cile,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,19.00,chiusura: 13.00-15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
16,,"Via Principe di Villafranca, 33",,90100,,Palermo,,091/820808,091/820808,,palermo@hkdipio.de,,Consolato,,,Germania,Dr. Vincenzo Militello Console Onorario della Repubblica Federale di Germania,,"lunedi, mercoledì, venerdì",09.00,12.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
8,,"Via Principe di Granatelli, 86",,90100,,Palermo,,091/015335,091/015314,,agostino.randazzo@randazzo.it,,Consolato,,,Bulgaria,Dr. Agostino Randazzo Console Onorario della Bulgaria,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,17.30,-chiusura: 13.00-14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
13,,"Via Mariano Stabile, 136",,90100,,Palermo,,091/32742,091/32742,,cotedivoireconspa@alice.it,,Consolato,,,Costa D'Avorio,Sig. Ferdinando Veneziani Console Onorario della Repubblica di Costa d'Avorio,,Mercoledì,9.00,18.00,13.00-15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
15,,"Via Principe di Belmonte, 101",,90100,,Palermo,,091/83405,091/110299,,fsalernocardillo@notariato.it,,Consolato,,,Francia,"Notaio Franco Salerno Cardillo Vice Console Onorario della Francia",,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,18.00,"lunedi,mercoledi,venerdi: chiusura 16.00-18.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
22,,"Via Villa Verona, 35",,90100,,Palermo,,091/886023,091/881643,,c.g.m.-palermo@maec.gov.ma,,Consolato,,,Marocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
24,,"Via Emerico Amari, 8",,90100,,Palermo,,091/87377,091/07790,,tpandi@tin.it,,Consolato,,,Norvegia,Sig.ra Isabella Tagliavia Console Generale Onorario della Norvegia,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
26,,"Via Mariano Stabile, 172",,90100,,Palermo,,091/110910,091/111908,,consulatepakistan@tagliavia.com,,Consolato,,,Pakistan,Sig. Angelo Tagliavia Console Onorario del Pakistan,,"lunedi,martedi,mercoledi,giovedi,venerdi",09.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
27,,"Via Pietro Bonanno, 26",,90100,,Palermo,,091/47414,091/316439,,degregoriopaolo@libero.it,,Consolato,,,Sovrano Militare Ordine di Malta,Marchese Prof. Paolo de Gregorio Partecipa al Corpo Consolare in qualità di Osservatore,,"lunedi,martedi,mercoledi,giovedi,venerdi",8.30,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
12,,"Piazza Federico Chopin, 13",,90100,,Palermo,,091/26178,178 2787334,,adifres@tin.it,,Consolato,,,Corea del Sud,Dr. Antonio Di Fresco Console Onorario della Corea del Sud Consigliere di Decanato,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.30,12.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
21,,"Via Principe di Belmonte, 55",,90100,,Palermo,,091/33333,091/437388,,maltaconsul.palermo@gov.mt,,Consolato,,,Malta,Sig. Alfredo Barbaro Console Generale Onorario di Malta,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,17.30,chiusura: 13.00-14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
28,,"Piazzale Ungheria, 73",,90100,,Palermo,,091/20954,091/83706,,info@studiocaramanna.it,,Consolato,,,Spagna,Avv. Ignazio Caramanna Console Onorario della Spagna,,"lunedi,martedi,mercoledi,giovedi,venerdi",9.00,19.00,chiusura: 13.00-16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
31,,"Viale delle Alpi, 30",,90100,,Palermo,,091/850947,091/850947,,msanta@iol.it,,Consolato,,,Ungheria,Sig.ra Adelaide Sotyi Santamarina Console Onorario dell'Ungheria,,"lunedi, mercoledì ,venerdi",09.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
4,,"Via Leonardo da Vinci, 145",,90100,,Palermo,,091/825696,,,consolatoaustria.pa@hotmail.it,,Consolato,,,Austria,Dr.ssa Irene Salcher-Cillari Console Onorario dell'Austria Segretario Generale del Corpo Consolare,,"lunedi,martedi,mercoledi,giovedi,venerdi",16.30,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
25,,"Via Trapani, 1/d",,90100,,Palermo,,091/306005,091/304028,,s.deluca@esterminal.com,,Consolato,,,Paesi Bassi,Dr. Salvatore De Luca Console Onorario dei Paesi Bassi,,"lunedi,martedi,mercoledi,giovedi,venerdi",09.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
29,,"Via Vaccarini, 1",,90100,,Palermo,,091/05857,091/256026,,cucinellab@state.gov,,Consolato,,,Stati Uniti D'America,Dr.ssa Barbara Cucinella Agente Consolare Onorario degli U.S.A. Vice Decano del Corpo Consolare,,"lunedi,martedi,mercoledi,giovedi,venerdi",09.00,12.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
30,,"Via Trapani, 1/d",,90100,,Palermo,,091/306005,091/304028,,s.deluca@esterminal.com,,Consolato,,,Svezia,Dr. Salvatore De Luca Console Onorario della Svezia,,"lunedi,martedi,mercoledi,giovedi,venerdi",09.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,govtbldgs
69,Grand Hotel Villa Igiea Hilton Palermo,"Salita Belmonte, 43",,90142,,Palermo,,091/312111 - 800179217,091/47654,,vgiglio@amthotels.it - villa-igiea@amthotels.it,http://www.villa-igiea.com,accoglienza,Hotel,,,,,,,,,5,124,,,,Vito Giglio,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
73,Hotel Villa Archirafi,"Via Lincoln, 30",,90123,,Palermo,,091/168827,091/168631,,villaarchirafi@libero.it,http://www.villaarchirafi.com,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
74,Hotel Moderno,"Via Roma , 276",,90133,,Palermo,,091/88683,091/88683,,info@hotelmodernopa.com,http://www.hotelmodernopa.com,accoglienza,Hotel,,,,,,,,,2,,,,"L'Hotel moderno Gesa soddisfa da sempre tutte le esigenze della clientela. Tutte le camere sono con servizi privati e pompe di calore. Servizio 24 su 24. Provatelo una sera, Vi resterete un mese.",,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
75,Hotel Ariston,"Via Mariano Stabile, 139",,90139,,Palermo,,091/32434,,366 1997502,info@aristonpalermo.it - info@bbaristonpalermo.com,http://www.aristonpalermo.it,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
76,Hotel Italia,"Via Roma, 62",,90133,,Palermo,,091/169320,091/920035,338 9222547,hotelitaly@email.it,http://www.hotelitalia-palermo.it,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
77,Hotel Alessandra,"Via Divisi, 99",,90133,,Palermo,,091/173958 - 0916174325,091/165180,,informazioni@hotel-alessandra.it - direzione@hotel-alessandra.it,http://www.hotel-alessandra.it,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
78,Hotel Orientale,"Via Maqueda, 26",,90134,,Palermo,,091/165727 - 0916163506,091/161193,,prenotazioni@albergoorientale.191.it,http://www.albergoorientale.191.it,accoglienza,Hotel,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
81,Hotel Libertà,"Via Mariano Stabile, 136",,90139,,Palermo,,091/21911,091/45676,,,http://www.libertahotel.com,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
84,Hotel Verdi,"Via Maqueda, 417",,90134,,Palermo,,091/84928,091/116570,,info@albergoverdi.it,http://www.albergoverdi.it,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
86,Hotel Rainbow,"P.le Ungheria, 84",,90144,,Palermo,,091/82867,091/120169,340 1516288,info@hotelrainbow.it,http://www.hotelrainbow.it,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
88,Hotel Madonia,"Via Mariano Stabile, 136",,90139,,Palermo,,091/33672 - 0916113532,091/35364,,,,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
89,Hotel Florio,"Via Principe di Belmonte, 33",,90139,,Palermo,,091/090852,091/20247,,info@hotelflorio.net,http://www.hotelflorio.info,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
91,Hotel Boston,"Via Mariano Stabile, 136",,90139,,Palermo,,091/80234,,,,,accoglienza,Hotel,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
282,Cavour,"Via Alessandro Manzoni, 11",,90133,,Palermo,,091/162759,091/162759,,albergocavour@virgilio.it,http://www.albergocavour.com,accoglienza,Hotel,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
284,Corona,"Via Roma, 118",,90133,,Palermo,,091/162340,091/162340,,totobenigno@libero.it,,accoglienza,Hotel,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h_blue
