id,nome,indirizzo,cap,citta,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzie.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,icon
139,Agramante,"Via Terrasanta, 82",90141,Palermo,091347417,,3927225398,amministrazione@bbagramante.it,http://www.bbagramante.it,accoglienza,,,,,,,,,,3,5,,,"Il nostro accogliente B&B si trova in una posizione centralissima. A pochi passi dal teatro Politeama, difronte alla bella Villa Trabia ed alla Chiesa di Terrasanta a fianco del cinema-teatro Golden, sede delle maggiori manifestazioni concertistiche palermitane. A 100 metri dalla stazione Metro Notarbartolo, quindi facilmente raggiungibile sia dall'aeroporto che dalla stazione ferroviaria. Zafferano, menta, anice, gelsomino, cannella e limone si respirano attraverso l'allestimento tematico delle diverse stanze e sono gli elementi a cui ciascuna di esse si ispira.In ogni stanza ?? stata creata un'atmosfera unica legata agli odori di Sicilia usati nella nostra cucina e radicati nelle nostre tradizioni, creando un clima particolare in cui le sensazioni divengono le forme pi?? intense del ricordo. 3 Stelle , frigobar, Camere 5 (bagni 5) Posti letto 10",,,,,,,,,
141,Ai Girasoli,"Via Mariano Stabile, 200",90141,Palermo,0917846949,,3285544026,info@aigirasoli.com,http://www.aigirasoli.weebly.com,accoglienza,,,,,,,,,,2,4,,,,Giuseppe Marino,,,,,,,,
142,Ai Normanni,Via Cappuccini,90129,Palermo,,,3935447956 - 3381504260,info@ainormanni.it,http://www.ainormanni.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
143,Al 316,Corso Vittorio Emanuele 316,90134,Palermo,0919763595,,,beb-centrale316@hotmail.it,http://www.316-beb.com,accoglienza,,,,,,,,,,3,5,,,,Fabrizio Farana,,,,,,,,
144,Al civico 10,"Via Ernesto Tricomi, 10",90127,Palermo,,,3464768212,alcivico10@hotmail.it,http://www.alcivico10.it,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
153,Alla Vucciria,"Via Coltellieri, 46",90133,Palermo,0912511184,,3312701303,info@allavucciria.com,http://www.allavucciria.com,accoglienza,,,,,,,,,,1,4,,,,Claudio Cutrona,,,,,,,,
157,Antonella,"Via O. Antinori, 33",90138,Palermo,091320125,,3297633533,infobox@antonellaoddo.com,http://www.antonellaoddo.com,accoglienza,,,,,,,,,,2,2,,,,Antonella Oddo,,,,,,,,
159,Art Lincoln,"Via Lincoln, 161",90133,Palermo,0916177715,,3285445482,info@bedandbreakfastpalermoart.com,http://www.bedandbreakfast-palermoart.com,accoglienza,,,,,,,,,,3,,,,"L'Art Lincoln ?? un elegante bed and breakfast nel centro di Palermo, bellissima struttura seppure centrale molto silenziosa. A breve distanza a piedi dalla stazione ferroviaria e dai mezzi pubblici. Servizi di alta qualit?? .Premiato per la qualit?? nel 2009. Terrazza fruibile dagli ospiti per rilassarsi col profumo dei fiori Le confortevoli descrizione hanno tutte bagno interno. Atmosfera accogliente e molto familiare ma non invadente. Il cordiale personale dell'Art Lincoln vi assister?? per l'intero soggiorno.",,,,,,,,,
161,Atlante,"Via Generale Luigi Cadorna, 5",90134,Palermo,091214777,,3336273406,info@bbatlante.com,http://www.bedandbreakfastatlante.com,accoglienza,,,,,,,,,,2,2,,,,Emilio Aiovalasit,,,,,,,,
162,Atlantide,"Via Piccola del Teatro Santa Cecilia, 5",90133,Palermo,0916161956,,3290670511 - 3296420099,bbatlantide@gmail.com,http://www.bbatlantide.com,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
163,Attarin,"Via Lattarini Grande, 17",90133,Palermo,0915089696,,3806876160 - 3891799762,bebattarin@gmail.com,http://www.bebattarin.com,accoglienza,,,,,,,,,,3,1,,,,,,,,,,,,
164,Attic 12,"Via Autonomia Siciliana, 51",90143,Palermo,091342666,,3333100546,francescomorra2@tin.it,http://www.wix.com/attic12/attic-12,accoglienza,,,,,,,,,,3,1,,,,,,,,,,,,
165,Az-Zahar,"Via del bersagliere, 30",90143,Palermo,,,3290424748,info@az-zahar.it,http://www.az-zahar.it,accoglienza,,,,,,,,,,2,2,,,,Francesca Amenta,,,,,,,,
166,B&B Florio,"Via Mazzini, 49",90139,Palermo,,,3393773444 - 3464743837,info@bbflorio.it,http://www.bbflorio.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
167,Baglio Judica,"Cortile del Secco Judica, 3",90134,Palermo,,,3357909903,info@bagliojudica.it,http://www.bagliojudica.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
168,Balarm,"Via Gagini, 70",90133,Palermo,0915081575,,3490635321,info@balarm-bb.it,http://www.balarm-bb.it,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
169,Benfratelli,"Via Ignazio Gio??, 13",90146,Palermo,0916887232 - 0917542959,,3493010303,info@benfratellibb.it,http://www.benfratellibb.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
170,Carmelita,"Via Sampolo, 47",90143,Palermo,0916253681,,3391222310,bnbcarmelita@libero.it,,accoglienza,,,,,,,,,,3,,,,"Il B&B Carmelita sar?? lieto di accogliere gli ospiti in un ambiente familiare e amichevole. Il B&B mette a disposizione degli ospiti due descrizione, una matrimoniale e una doppia, dotate di tutti i comfort, climatizzatore, tv, frigobar, connessione internet. Si segnala inoltre la disponibilit?? di parcheggio nel garage condominiale. A disposizione dei clienti phon e macchina caff?? espresso. Il B&B ?? situato nelle vicinanze del porto per chi viaggia con la propria auto o in barca. Inoltre ?? in una zona tranquilla e ben servita: bar, ristoranti, supermercati e negozi per fare shopping e le fermate delle linee principali di autobus e metropolitana, situate in un raggio di 200 metri e da cui sono raggiungibili in 15 minuti il centro storico e la spiaggia di Mondello. Il Giardino Inglese, uno dei parchi principali della citt??, ?? raggiungibile a piedi in 5 min. Simpatia, cortesia, consigli e curiosit?? relative alla Citt?? , renderanno ancor pi?? soddisfacente la vostra vacanza: sar?? un piacere poter partecipare alla programmazione di un itinerario, alla scelta di un'escursione o semplicemente darvi qualche notizia in pi?? da aggiungere a quelle in vostro possesso. E' inoltre a disposizione una fornita bibliografia su Palermo e provincia e della Sicilia in generale.",,,,,,,,,
171,Casa Acquarello,"Via Orfeo, 9/11",90149,Palermo,091451763,,3287323324,info@casacquarello.it,,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
172,Casa c'un Pari,"Via E. Restivo, 95",90144,Palermo,0912523375,,3495239315,casacunpari@hotmail.com,http://www.casacunpari.com,accoglienza,,,,,,,,,,3,,,,"Il B&B Casa C'un Pari ?? un bellissimo appartamento ristrutturato nel 2009, dotato di tutti i comfort necessari a rendere il vostro soggiorno pi?? confortevole possibile. L'appartamento ?? situato in via E. Restivo n??95, in un quartiere centralissimo e pieno di attivit?? commerciali. La zona offre, infatti, numerosi ristoranti, negozi per lo shopping, oltre a numerosi impianti sportivi come la piscina comunale al chiuso e all'aperto, il bowling, il Circolo del Tennis, campi da golf, lo Stadio sede delle partite dell'U.S. Citt?? di PALERMO, e tanto altro ancora. Inoltre vicinissimi sono anche i mezzi pubblici che vi permetteranno di raggiungere in breve tempo tutti i maggiori luoghi d'interesse come la spiaggia di Mondello o il centro storico.",,,,,,,,,
173,Casa Carlotta,"Via XX Settembre, 14",90141,Palermo,0916118305,,3477001921,carlottanodice@hotmail.it,,accoglienza,,,,,,,,,,1,1,,,,,,,,,,,,
174,Casa Mediterraneo,"Via V. Di Marco, 45",90143,Palermo,09162548894,,3389158839,info@casamediterraneo.it,http://www.casamediterraneo.it,accoglienza,,,,,,,,,,1,1,,,,,,,,,,,,
175,Casa degli Artisti,"Via Lincoln, 101",90133,Palermo,0917840398,,3343324090,info@casaartisti.it,http://www.casaartisti.it,accoglienza,,,,,,,,,,3,,,,"Una vacanza nel centro storico di Palermo, non c'?? niente di meglio per trascorrere qualche giorno nel cuore antico della citt??. Gli ospiti del B&B saranno accolti da un atmosfera magica e mediterranea che le opere dell'artista Anna Maria Sannino (di fama nazionale ed estera) suscitano a chiunque le osservi. Una sala comune accoglier?? gli ospiti per garantire loro un ottimo risveglio con una gradevole prima colazione sperando di ricreare un ambiente piacevole e cordiale. Approfittate del vostro soggiorno nel nostro bed & breakfast e troverete ospitalit??, comfort e tanti buoni consigli sui percorsi da fare e le opere da visitare.",,,,,,,,,
176,Casa e Putia,"Via Belgio, 2",90146,Palermo,091517890,,3494654233 - 3332261976,casaeputia@gmail.com,,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
12,Ai Vicer??,"Via Pignatelli Aragona, 82",90141,Palermo,0915073915,,3425605626,info@aivicere.com,http://www.bedandbreakfast-palermo.com,accoglienza,,,,,,,,,,3,,,,"Il B&B ai Vicer?? ?? situato a pochi passi dal Teatro Massimo di Palermo, in centro citt??. Le descrizione ampie e confortevoli sono dotati di bagno privato. Il bed and breakfast ?? uno tra i pi?? raccomandati da Tripadvisor vincitore del premio eccellenza 2013.",Luca Lepre,,,,,,,,
129,120 Rodionoff,"Via Sciuti, 120",90144,Palermo,0916250535,,3337091711,bb.rodionoff@gmail.com,http://www.bb-rodionoff.com,accoglienza,,,,,,,,,,3,,,,"120 Rodionoff B&B Palermo ?? un bed & breakfast moderno e raffinato situato in una elegante palazzina nel cuore di Palermo, Sicilia. 120 Rodionoff B&B Palermo si trova in una posizione strategica, nel centro di Palermo ma in una zona tranquilla. A soli 5 minuti a piedi dalla fermata della metropolitana Notarbartolo.",,,,,,,,,
131,A casa di amici,"Via Volturno, 6",90138,Palermo,091584884,,328 3172205,info@acasadiamici.com,http://www.acasadiamici.com,accoglienza,,,,,,,,,,2,,,,"A casa di amici B&B e Guesthouse! Le due strutture si trovano al centro della citt?? di Palermo. Gli appartamenti, arredati come musei di arte contemporanea sono curati nei minimi dettagli e offrono il massimo del comfort. Le camere sono rilassanti, spaziose e pulite. Il design con cui sono arredate le rende uniche e differenti le une dalle altre. La sala relax con altissimi tetti a volta, ?? il luogo dove gli ospiti in un atmosfera sobria e affascinante possono incontrarsi e rilassarsi, leggere un libro, guardare la Tv, suonare diversi strumenti musicali, tra cui chitarra, percussioni e tanti altri. La ricca colazione viene servita al mattino dalle 8:30 alle 10:00 nella breakfast room. Inoltre a vostra disposizione vi ?? anche una zona cucina confortevole e ben organizzata dove potrete preparare i vostri piatti preferiti. La reception ?? in Via Volturno n??6 ed ?? organizzata in base all'orario d'arrivo da voi indicato al momento della prenotazione. Dopo il check-in vi assegneremo la camera in base alla soluzione da voi scelta e vi consegneremo le chiavi cos?? da farvi sentire a casa lontani da casa. Le opzioni di vendita delle camere sono: *standard = bagno in comune - *deluxe = bagno esterno riservato - *superior = bagno in camera",,,,,,,,,
134,Abaco,"Via Divisi, 49",90133,Palermo,0917843227,,3385852671,aiovalasit@libero.it,http://www.abacoroom.it,accoglienza,,,,,,,,,,2,2,,,,Fabio Aiovalasit,,,,,,,,
138,Agata,"Via Roma, 188",90133,Palermo,0916116581,,3479119815,zephir11475@yahoo.it,http://www.bbagata.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
140,Ai Cartari,"Via Alessandro Paternostro, 62",90133,Palermo,0916116372,,3475190315 - 3342098758,rosiloria@tiscali.it,http://www.aicartari.it,accoglienza,,,,,,,,,,3,1,,,,Rosi Loria,,,,,,,,
145,Al Galileo Siciliano,"Via Giovan Battista Odierna, 40",90127,Palermo,0916163031,,3495606837 - 3207954275,info@algalileosiciliano.it,http://www.algalileosiciliano.it,accoglienza,,,,,,,,,,3,5,,,,Giovanni Medico,,,,,,,,
146,Al Giardino dell'Alloro,"Vicolo S. Carlo, 8",90133,Palermo,0916176904,,3382243541,info@giardinodellalloro.it,http://www.giardinodellalloro.it,accoglienza,,,,,,,,,,3,4,,,"E' situato nel centro storico della citt??, all'interno del quartiere arabo della kalsa, proprio di fronte la Villa dell'Alloro, a pochi passi dai pi?? rinomati monumenti arabo-normanni di Palermo, vicino alla Galleria regionale di Palazzo Abatellis, alla Piazza Marina con i suoi magnifici Palazzi (Palazzo Chiaramonte-Steri, Palazzo Mirto, Palazzo Fatta), alla chiesa della martarona, ai teatri, alla chiesa della Gancia, facilmente raggiungibile dalla Stazione Centrale, dal Porto e dai terminal delle linee di autobus interregionali. Definito B&B arts, perch?? nelle stanze e negli spazi comuni trovano posto tele, fotografie e sculture di artisti siciliani operanti nell'ambito dei movimenti artistici contemporanei. Nel nostro bed & breakfast troverete non solo le descrizione, elegantemente arredate, con colori in tono all'idea che la stanza esprime, ma anche ampi spazi comuni ed un luminoso cortile dove viene servita la colazione e dove ci si ritrova la sera a chiacchierare con i padroni di casa.",Donatella Petronio,,,,,,,,
147,Al Terrazzo Fiorito,"Cortile Rizzuto, 1",90147,Palermo - Sferracavallo,091530036,,3339298284 - 3473594039,info@bbalterrazzo.it,http://www.bbalterrazzo.it,accoglienza,,,,,,,,,,2,,,,"Il B&B Al Terrazzo Fiorito si trova nell'antico borgo marinaro di Sferracavallo (Km.10 dal centro storico di Palermo , a km.10 dal porto, a km. 18 dall' aereoporto ) , da sempre luogo di villeggiatura e turismo. Sferracavallo offre da sempre una vasta scelta di luoghi da visitare ?? che ne fanno il posto ideale per gite giornaliere di particolare interesse. Dal B&B Al Terrazzo fiorito sar?? facile raggiungere mete turistiche quali Monreale, Cefal??, Erice , Imera, Segesta, Selinunte, ect . grazie ad efficienti servizi pubblici e alla sua posizione strategica. Per una vacanza di assoluto relax, Sferracavallo offre bellezze naturali ineguali come La riserva di Capo Gallo e una moltitudine piccole trattorie dove si possono gustare ottimi piatti tipici a base di frutti di mare e pesce. Il B&B fruisce di uno splendido terrazzo dove i profumi degli agrumi si mescolano quelli dei fioriche copiosi sbocciano nei numerosi vasi.",,,,,,,,,
148,Al Tribunale,"Corso Alberto Amedeo, 190",90138,Palermo,0917846660,,3202237563,altribunale@gmail.com,http://www.altribunale.com,accoglienza,,,,,,,,,,3,,,,"Al tribunale si trova in pieno centro di fronte il Palazzo di Giustizia, proprio a due passi dal Teatro Massimo. Grazie alla sua posizione raggiungerete a piedi tutti i posti di interesse turistico come la maestosa Cattedrale, il Palazzo dei Normanni, la Cappella Palatina, sita all'interno del palazzo stesso, il Politeama, il Mercato delle Pulci, il Mercato del Capo, il variopinto Mercato della Vucciria e tanti altri posti e monumenti che renderanno il vostro soggiorno unico ed indimenticabile. Situato al primo piano di un palazzo anni '30, ?? composto da 4 stanze (doppie, triple e quadruple), raffinate ed eleganti, caratterizzate da tetti a volta e pavimenti in maioliche antiche. All'interno di ciascuna stanza potrete godere di ogni confort: tv, climatizzatore e bagno in camera. Durante la stagione fredda saremo lieti di servirvi la colazione nella comoda cucina, mentre in estate potrete fruire del giardino contornato da alberi di limoni, nespole e arance in perfetto stile siciliano. Al tribunale ??, inoltre, particolarmente indicato per quanti dovranno intrattenersi nel centro di Palermo per motivi di lavoro, poich?? potranno raggiungere ogni destinazione con molta semplicit??, sia a piedi che con i mezzi pubblici. Per tutti i nostri ospiti sar?? possibile usufruire di un parcheggio convenzionato.",Matteo Ciriminna,,,,,,,,
149,Al Viandante,"Via Dante, 54",90141,Palermo,,,3385954546,info@alviandante.com,http://www.alviandante.com,accoglienza,,,,,,,,,,2,3,,,,Lorenza Di Dio,,,,,,,,
150,Alemar,"Viale Principe di Scalea, 52",90151,Palermo,0916254349 - 091451484,,3357638205,,,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
151,Alla Falconara,"Via dei Francescani, 6",90136,Palermo,0916730867,,3497593553,rinopi1@alice.it,,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
152,Alla Martorana,"Via Roma, 171",90133,Palermo,0917842578,,3402443075,info@allamartorana.it,http://www.allamartorana.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
154,Alvorada,"Vicolo Catalano, 31",90134,Palermo,091320644,,3806855896 - 3394189434,alvorada@live.it,,accoglienza,,,,,,,,,,3,5,,,,Adriano Ribeiro,,,,,,,,
155,Amari 58,"Via Emerico Amari, 58",90139,Palermo,,,3287146507,info@bbamari58palermo.it,http://www.bbamari58palermo.it,accoglienza,,,,,,,,,,3,,,,"Il Bed&Breakfast Amari 58 ?? un moderno ed accogliente B&B situato nella strada che congiunge il Porto a piazza Ruggero Settimo dove si trova il Teatro Politeama Garibaldi. Per la sua incantevole posizione, unica e privilegiata lo rende il luogo perfetto per trascorrere le proprie vacanze o soggiorni lavorativi vivendo la citt?? piacevolmente a piedi, tra le numerose attrazioni culturali e monumenti; Presenti nei dintorni: bar, ristoranti ed i tradizionali mercati. Ha inoltre il grande vantaggio di essere vicinissimo alla fermata dei bus turistici e da quella della navetta da e verso l'aeroporto Appena ristrutturato e dotato di ogni comfort, Amari 58 si compone di 3 belle e comode stanze da letto con bagno in camera, TV, climatizzatore, connessione Wi-Fi, tutte prospicienti sulla Via Emerico Amari, la colazione ?? servita tutte le mattine in una accogliente e vivace sala colazione, offriamo latte, the, caff????, succo di frutta, cereali, torte fatte in casa, pane, marmellate. Gestita direttamente dai proprietari la struttura offre un'ospitalit?? cordiale e pronta a soddisfare le vostre esigenze. A richiesta gratuitamente mettiamo a disposizione degli ospiti con bambini, lettino da campeggio, riduttore wc, scalda biberon, seggiolone per la pappa.",,,,,,,,,
156,Amelie,"Via Principe di Belmonte, 94",90139,Palermo,091335920,,3288654824,info@bb-amelie.it,http://www.bb-amelie.it,accoglienza,,,,,,,,,,3,,,,"Tra il Teatro Politeama Garibaldi e il Teatro Massimo di Palermo troverete il salotto di Palermo, cos?? i palermitani chiamano la via Principe di Belmonte. Una via pedonale che vi sapr?? coccolare con la sua eleganza: inizia, infatti, con un profumatissimo fioraio, continua con la deliziosa Caffetteria Spinnato, per poi lasciare spazio allo shopping pi?? sfrenato, in un susseguirsi di negozi e di esercizi commerciali tra cui il B&b Am??lie. La via ?? un porto sicuro di Palermo popolata da un brulicare di persone durante il giorno e lusingata dalle note del pianoforte della Caffetteria di sera. E' da questa via tranquilla, sicura, ben illuminata e pulita di Palermo che inizier?? il vostro tour per il centro della citt??! - Composizione descrizione: Il b&b Am??lie ?? dotato di 2 camere matrimoniali con bagno in camera 2 camere con bagno privato esterno 1 camera tripla con bagno privato esterno Il B&b ha quindi 5 camere e 5 bagni per un totale di 11 posti letto.",,,,,,,,,
158,Arbaria,"Via Giuseppe Lo Casto, 4",90142,Palermo - Addaura,09154284,,3939292222,arbaria@gmail.com,http://www.arbariabnb.it,accoglienza,,,,,,,,,,3,2,,,,,,,,,,,,
160,Arte Palermo,"Vicolo Madonna del Cassaro, 7",90133,Palermo,091325780,,,marjolein_wortmann@hotmail.com,http://www.palermo-bed-and-breakfast.com,accoglienza,,,,,,,,,,1,,,,"Artepalermo ?? un Bed&Breakfast situato nel cuore di Palermo, all'ultimo piano di un'antica casa popolare, sensa ascensore, a pochi passi dai mercati, negozi, ristoranti, monumenti e musei. Abiterete nella casa di un'artista e potrete visitarne il laboratorio.",,,,,,,,,
280,Porta di Castro 2,"Via Porta di Castro, 223",90134,Palermo,0917025564,0918771577,328/2639433,bebportadicastro@gmail.com,http://www.bebportadicastro.it,accoglienza,,,,,,,,,,1,6,,,2 trivani13,,,,,,,,,
279,Porta Carini,"via Giovanbattista Pagano, 3",90134,Palermo,3476854034,091584980,,portacarinivacanze@libero.it,http://www.casavacanzeportacarini.it,accoglienza,,,,,,,,,,1,8,,,4 bivani,,,,,,,,,
277,Palazzo Gallo,via F.sco Guardione 77,90139,Palermo,091328309,091323563,335/8452933,info@palazzogallo.com,http://www.palazzogallo.com,accoglienza,,,,,,,,,,1,9,,,3 bivani,,,,,,,,,
276,Ex Locanda Termini,"Via Alessandro Paternostro, 16",90133,Palermo,0916172748,0917817486,3897886893,exlocandatermini@libero.it,http://www.exlocandatermini.it,accoglienza,,,,,,,,,,1,3,,,1 trivani,,,,,,,,,
281,Villa Cacace,"Via Armida, 5",90129,Palermo,,,3939569440,fabricacace@tiscali.it,,accoglienza,,,,,,,,,,1,13,,,3 trivani; 1 quadrivani,,,,,,,,,
278,Palazzo Prestipino,"Via San Nicol?? all'Alberghieria, 4",90134,Palermo,0916101172,,3296891100 - 3405379546,info@palazzoprestipino.it,http://www.palazzoprestipino.it,accoglienza,,,,,,,,,,1,,,,5 bivani; 1 monovano,,,,,,,,,
275,Casa Orioles per vacanze,"Via alla piazza dei Tedeschi, 4",90134,Palermo,0916526890,,335/6310867,contact@casaorioles.it,http://www.casaorioles.it,accoglienza,,,,,,,,,,1,,,,2 bivani,,,,,,,,,
274,Alla Marina di Villa Igiea,"Cortile Trapani, 7-8-9",90142,Palermo,0916851557,0916850224,,postmaster@bagliodicalabruca.it,http://www.bagliodicalabruca.it,accoglienza,,,,,,,,,,1,,,,4 bivani,,,,,,,,,
111,Casa Orioles,"Via alla piazza dei Tedeschi, 4",90134,Palermo,0916526890,,3356310867,contact@casaorioles.it,http://www.casaorioles.it,accoglienza,,,,,,,,,,2,3,,,,,,,,,,,,
128,Touristhouse Mondello,"Via Gallo, 31",90151,Palermo - Mondello,0916841275,,3389762187,mondellobaglio@libero.it,http://www.mondellobaglio.com,accoglienza,,,,,,,,,,1,4,,,,Giosu?? Corrao,,,,,,,,
127,Tonnara Bordonaro,"Via Bordonaro, 9",90146,Palermo,0916372267,,3483361567,info@kursaalsrl.it - booking@kursaalsrl.it,http://www.kursaaltonnara.it,accoglienza,,,,,,,,,,1,4,,,,Alberto Coppola,,,,,,,,
126,Sky Sleeping,"Corso Finocchiaro Aprile, 140",90138,Palermo,0916113581,,,booking@skysleeping.com,http://www.skysleeping.com,accoglienza,,,,,,,,,,3,,,,"benvenuti in Sky Sleeping Si tratta di una struttura ricettiva a 3 stelle situata in un panoramico attico di un palazzo anni '60, composto da 5 stanze (singole, doppie e triple) per un totale di n. 10 posti letto. Durante la stagione fredda saremo lieti di servirvi la colazione nella sala arancione, mentre in estate potrete fruire del panorama offerto dalla splendida terrazza antistante. Sky Sleeping si trova nella zona del Tribunale, proprio a due passi dal Teatro Massimo. Grazie alla posizione centrale del B&B raggiungerete a piedi tutti i posti di interesse turistico e folkloristico, come la maestosa Cattedrale, il Palazzo dei Normanni e la Cappella Palatina, sita all'interno del palazzo stesso, il Politeama, il Mercato delle Pulci, il Mercato del Capo, il variopinto Mercato della Vucciria e tanti altri posti e monumenti che renderanno il vostro soggiorno unico ed indimenticabile. Vi consigliamo, inoltre, di gustare alcune specialit?? della cucina siciliana e palermitana; non esitate, dunque, a soffermarvi in una delle molteplici pasticcerie, trattorie, rosticcerie e friggitorie che incontrerete camminando per le strade principali e per i vicoli del centro storico e che inebrieranno i vostri sensi con i profumi accattivanti della nostra gastronomia. Sky Sleeping ??, inoltre, particolarmente indicato per quanti dovranno intrattenersi nel centro di Palermo per motivi di lavoro, poich?? potranno raggiungere ogni destinazione con molta semplicit??, sia a piedi che con i mezzi pubblici. Siamo a due passi dalle principali cliniche private palermitane. Clinica Macchiarella (150 mt), Clinica Demma (300 mt.) Clinica Noto (500 mt.) Clinica Orestano (500 mt.) Clinica Torina (500 mt.) Clinica Candela (700 mt.) Per tutti i nostri ospiti sar?? possibile usufruire di un parcheggio convenzionato a pagamento all'interno dello stesso stabile.",,,,,,,,,
125,Seven Rooms,"Via Montalbo, 241",90142,Palermo,091361696,,,info@sevenrooms.it,http://www.sevenrooms.it/web/index_en.html,accoglienza,,,,,,,,,,2,6,,,,Sebastiano Quartararo,,,,,,,,
124,Roma Street,"Via Roma, 118",90133,Palermo,0917920209,,3396301103,ctbpalermo@libero.it,,accoglienza,,,,,,,,,,1,6,,,,,,,,,,,,
123,Residenza Wagner,"Via Riccardo Wagner, 8",90139,Palermo,0919824479,,,info@residenzawagner.com,http://www.residenzawagner.com,accoglienza,,,,,,,,,,3,6,,,,,,,,,,,,
122,Palazzo Savona,"Via Schioppettieri, 8",90133,Palermo,0916114731,,3394056220 - 3401530435,info@palazzosavona.com,http://www.palazzosavona.com,accoglienza,,,,,,,,,,2,6,,,"Nel cuore del centro storico di Palermo, a pochi passi dai principali monumenti e luoghi di ritrovo della vita notturna, Palazzo Savona offre ai suoi ospiti una accoglienza amichevole ed informale all'interno di una antica dimora Liberty recentemente restaurata. Tutte le stanze, ampie e luminose sono dotate di climatizzazione, TV digitale terrestre, Internet wireless e balcone privato con sorprendente vista sulle vie del centro. Nella spaziosa sala comune ?? possibile vedere film, fermarsi a leggere un libro o semplicemente prendere un caff??.",,,,,,,,,
121,Palazzo Pantaleo,"Via Ruggero Settimo, 74 H",90141,Palermo,091325471,0917815608,3357006091,info@palazzopantaleo.it,http://www.palazzopantaleo.it,accoglienza,,,,,,,,,,3,6,,,"Palazzo Pantaleo ?? una comoda e accogliente dimora nel pieno centro cittadino che occupa il secondo piano di un palazzo, risalente alla met?? dell'800, situato in una piazzetta adiacente alla via Ruggero Settimo, arteria principale della citt?? , tra il Teatro Politeama e il Teatro Massimo, nel cuore della Palermo storica e dello shopping.",,,,,,,,,
120,Oper??,"Via Principe di Belmonte, 102",90139,Palermo,0919825946,,340/5547224,valenti100@libero.it,http://www.bedandbreakfastopera.com,accoglienza,,,,,,,,,,3,6,,,,Marco Valenti,,,,,,,,
119,Mondello Rooms,"Via Gallo, 31",90151,Palermo - Mondello,0916841275,,3389762187,mondellobaglio@libero.it,http://www.mondellobaglio.com,accoglienza,,,,,,,,,,1,4,,,,Giosu?? Corrao,,,,,,,,
118,Maison Landolina,"Via Rocco Pirri, 12",90123,Palermo,0916169936,,330696732,info@dimorannulina.it,http://www.maisonlandolina.it,accoglienza,,,,,,,,,,3,5,,,,,,,,,,,,
117,La Locanda del Gagini,"Via Gagini, 111",90133,Palermo,091333878,,,info@lalocandadelgagini.it,http://www.lalocandadelgagini.it,accoglienza,,,,,,,,,,3,3,,,,,,,,,,,,
115,Dimora Annulina,"Via Rocco Pirri, 12",90123,Palermo,0916169936 - 330696732,,,info@dimorannulina.it,,accoglienza,,,,,,,,,,3,6,,,,,,,,,,,,
114,Cortile Palermo,"Cortile Corrao, 2",90138,Palermo,091589084,,3403991402,cortilepalermo@virgilio.it,http://www.cortilepalermo.it,accoglienza,,,,,,,,,,3,4,,,,,,,,,,,,
109,Alla Kala,"Corso Vittorio Emanuele, 71",90133,Palermo,0917434763,,,info@allakala.it,http://www.allakala.it,accoglienza,,,,,,,,,,3,5,,,,Maria Giambruno,,,,,,,,
